n_estimators,max_depth,min_samples_split,min_weight_fraction_leaf,ccp_alpha,oob_score,max_features,r2score_train,mse_train,acc_train,r2score_val,mse_val,acc_val,time
1000,10,3,0,0,True,log2,0.7427557377963078,0.1944271104797809,0.7603662569722099,0.4427106731698473,0.4207729838769152,0.6027921847246892,5.6232078075408936
1000,10,2,0,0,True,sqrt,0.7480029429986468,0.1904623807344233,0.7611064711979861,0.4425436418571933,0.4208949461234523,0.6075300309190185,5.780478477478027
1000,10,2,0,0,True,log2,0.7480029429986468,0.1904623807344233,0.7611064711979861,0.4425436418571933,0.4208949461234523,0.6075300309190185,5.6900670528411865
1000,15,20,0,0,True,auto,0.7363132570277049,0.1992902008047223,0.7584410550043602,0.4422782654540763,0.4210968436600912,0.6027890270376949,7.261991024017334
1000,10,9,0,0,True,auto,0.7457877157742617,0.1921280968773771,0.7523678365171036,0.4422003389525793,0.4211572625481949,0.6036776527860009,6.81016206741333
1000,11,9,0,0,True,log2,0.729625335912439,0.2043477590356522,0.7510359510999227,0.4418047522293933,0.4214518079620297,0.6004207617919873,6.028197765350342
1000,11,9,0,0,True,sqrt,0.729625335912439,0.2043477590356522,0.7510359510999227,0.4418047522293932,0.4214518079620297,0.6004207617919873,5.767677307128906
1000,11,14,0,0,True,auto,0.7381415176057216,0.1979071942596904,0.751035753656811,0.4415220402098831,0.4216689489393315,0.5971604499703967,7.408734083175659
1000,14,20,0,0,True,auto,0.7313052360154955,0.2030754964841584,0.7535534824028827,0.4411591206695131,0.4219426558785883,0.6004204986514046,7.075106620788574
1000,10,4,0,0,True,log2,0.7349168289483187,0.2003480878068684,0.7529604949240666,0.4405702063281739,0.4223930388298629,0.6039776330504573,5.610076665878296
1000,10,4,0,0,True,sqrt,0.7349168289483189,0.2003480878068683,0.7529604949240666,0.4405702063281739,0.4223930388298629,0.6039776330504573,5.585718393325806
1000,12,14,0,0,True,sqrt,0.7115964363292103,0.2179740268742092,0.739187258337858,0.4394543060438887,0.4232236578150387,0.5986429840142096,5.739434242248535
1000,12,14,0,0,True,log2,0.7115964363292103,0.2179740268742092,0.739187258337858,0.4394543060438887,0.4232236578150387,0.5986429840142096,5.722448348999023
1000,13,20,0,0,True,auto,0.7236189497800062,0.2088853228748461,0.743334221827336,0.4391809284646937,0.4234387082985473,0.5971617656733109,7.039470434188843
1000,10,6,0,0,True,log2,0.7182149435605342,0.2129708250599497,0.7409645096006713,0.4370801928347207,0.4250220266253949,0.5995329254654299,5.730422019958496
1000,10,6,0,0,True,sqrt,0.7182149435605342,0.2129708250599497,0.7409645096006713,0.4370801928347207,0.425022026625395,0.5995329254654299,5.724877595901489
1000,12,20,0,0,True,auto,0.7120421094983445,0.2176360913797495,0.731041676950162,0.4364477962763362,0.425503495639727,0.5968649430958489,6.944176197052002
1000,9,2,0,0,True,auto,0.7349142293591102,0.2003510521073229,0.740964246343189,0.4364215464899901,0.4255286131620706,0.5980493388592856,6.520812749862671
1000,9,3,0,0,True,auto,0.7328369291043247,0.2019205880702951,0.7391871925234875,0.4362142629797005,0.4256822301271836,0.5980496019998686,6.528086423873901
1000,20,20,0,0,True,log2,0.7010411612179208,0.225946977690603,0.7411129868206724,0.4358428354402417,0.4259516601690336,0.5962707716597593,5.686050176620483
1000,20,20,0,0,True,sqrt,0.7010411612179208,0.2259469776906031,0.7411129868206724,0.4358428354402416,0.4259516601690337,0.5962707716597593,5.631592988967896
1000,24,20,0,0,True,sqrt,0.701431218811035,0.2256520705842817,0.7420014150089672,0.435595244218027,0.4261388297562187,0.5959760542069601,5.643794059753418
1000,24,20,0,0,True,log2,0.701431218811035,0.2256520705842817,0.7420014150089672,0.435595244218027,0.4261388297562187,0.5959760542069601,5.6400885581970215
1000,25,20,0,0,True,log2,0.7014427607234176,0.2256434640725158,0.7418533984895602,0.4355804336673634,0.4261504492195458,0.5962723505032563,5.620360612869263
1000,25,20,0,0,True,sqrt,0.7014427607234174,0.2256434640725158,0.7418533984895602,0.4355804336673634,0.4261504492195458,0.5962723505032563,5.6785924434661865
1000,28,20,0,0,True,sqrt,0.7014672453336283,0.2256247792148814,0.7420015466377082,0.4355653922746409,0.42616194007052,0.5956800210512466,5.622313737869263
1000,28,20,0,0,True,log2,0.7014672453336283,0.2256247792148814,0.7420015466377082,0.4355653922746408,0.4261619400705201,0.5956800210512466,5.604974746704102
1000,26,20,0,0,True,log2,0.7014804828393751,0.2256148608593391,0.7422977113052635,0.4355538621215932,0.4261704832812358,0.5956800210512466,5.695769309997559
1000,26,20,0,0,True,sqrt,0.7014804828393751,0.2256148608593391,0.7422977113052635,0.4355538621215931,0.4261704832812358,0.5956800210512466,5.667103052139282
1000,29,20,0,0,True,sqrt,0.7014757043494949,0.2256183734748882,0.7418534643039307,0.4355498417416423,0.4261736142114127,0.5956800210512466,5.606000900268555
1000,29,20,0,0,True,log2,0.7014757043494949,0.2256183734748882,0.7418534643039307,0.4355498417416423,0.4261736142114127,0.5956800210512466,5.618746757507324
1000,27,20,0,0,True,sqrt,0.7014853692850113,0.2256110427954903,0.7420015466377082,0.4355347842261072,0.4261849227280723,0.5956800210512466,5.704294919967651
1000,27,20,0,0,True,log2,0.701485369285011,0.2256110427954903,0.7420015466377082,0.4355347842261072,0.4261849227280723,0.5956800210512466,5.68949031829834
1000,23,20,0,0,True,sqrt,0.7015045034391537,0.2255967790137319,0.7417053161557826,0.4355289107909985,0.4261887294356565,0.5968644168146833,5.66543173789978
1000,23,20,0,0,True,log2,0.7015045034391537,0.2255967790137319,0.7417053161557826,0.4355289107909985,0.4261887294356566,0.5968644168146833,5.681010723114014
1000,19,20,0,0,True,sqrt,0.7006259072729586,0.2262606494432199,0.7409649044868947,0.4355300479084396,0.426189780100706,0.5971607131109796,5.691026926040649
1000,19,20,0,0,True,log2,0.7006259072729586,0.2262606494432199,0.7409649044868947,0.4355300479084394,0.4261897801007061,0.5971607131109796,5.66770339012146
1000,21,20,0,0,True,sqrt,0.7011023950611639,0.2259010748631416,0.7402242295605245,0.4355100637327146,0.4262015009211102,0.5968641536741004,5.67702054977417
1000,21,20,0,0,True,log2,0.7011023950611639,0.2259010748631416,0.7402242295605245,0.4355100637327146,0.4262015009211102,0.5968641536741004,5.650806903839111
1000,18,20,0,0,True,sqrt,0.6999341866771772,0.2267835746974195,0.7396318344110436,0.4355044724557742,0.4262091670385173,0.5971609762515624,5.604775667190552
1000,18,20,0,0,True,log2,0.6999341866771772,0.2267835746974195,0.7396318344110436,0.4355044724557742,0.4262091670385173,0.5971609762515624,5.601438760757446
1000,9,4,0,0,True,auto,0.7288883149152232,0.2049048394817477,0.7371135133356367,0.435462126476503,0.426250476764799,0.598642194592461,6.925522565841675
1000,22,20,0,0,True,sqrt,0.7013212905550654,0.2257356613116749,0.7422977771196342,0.4353852694327873,0.4262967086446378,0.5983448457338333,5.641268253326416
1000,22,20,0,0,True,log2,0.7013212905550654,0.2257356613116749,0.7422977771196342,0.4353852694327873,0.4262967086446378,0.5983448457338333,5.690606594085693
1000,17,20,0,0,True,log2,0.6987444162609856,0.2276841686029249,0.7403728384092666,0.4349097848974316,0.4266557080079909,0.5980488125781198,5.842101335525513
1000,17,20,0,0,True,sqrt,0.6987444162609856,0.2276841686029249,0.7403728384092666,0.4349097848974316,0.4266557080079909,0.5980488125781198,5.937465667724609
1000,10,14,0,0,True,auto,0.7095260291553322,0.2195359491815988,0.7248211659015746,0.434837426635311,0.4267243235548084,0.5933101769620419,6.838113069534302
1000,16,20,0,0,True,sqrt,0.6965300443050771,0.2293575055083149,0.7382988959639336,0.4344817300496913,0.4269803700275272,0.593903822116966,5.758408546447754
1000,16,20,0,0,True,log2,0.6965300443050771,0.2293575055083148,0.7382988959639336,0.4344817300496912,0.4269803700275273,0.593903822116966,5.905768394470215
1000,15,20,0,0,True,log2,0.6933233542506324,0.2317816523607362,0.7377067640719351,0.4343684145241726,0.427066516644483,0.5977533057035721,5.8235719203948975
1000,15,20,0,0,True,sqrt,0.6933233542506324,0.2317816523607362,0.7377067640719351,0.4343684145241726,0.427066516644483,0.5977533057035721,5.83548641204834
1000,9,6,0,0,True,auto,0.7189411562441421,0.2124214328164088,0.7301528538756438,0.4338070996160789,0.4275041686736959,0.598345372014999,6.756082534790039
1000,11,14,0,0,True,log2,0.687888749775594,0.2358908898541237,0.7211184494134294,0.4329973218413591,0.428104014918679,0.5947921847246892,5.856670618057251
1000,11,14,0,0,True,sqrt,0.687888749775594,0.2358908898541237,0.7211184494134294,0.432997321841359,0.428104014918679,0.5947921847246892,5.858079433441162
1000,14,20,0,0,True,sqrt,0.6870483542065076,0.2365243742723174,0.7283761949421655,0.4327039118714677,0.4283299862965999,0.5950892704427341,5.589646577835083
1000,14,20,0,0,True,log2,0.6870483542065076,0.2365243742723174,0.7283761949421655,0.4327039118714677,0.4283299862965999,0.5950892704427341,5.523697376251221
1000,10,9,0,0,True,log2,0.6932233908889271,0.2318635571939462,0.7246729519390559,0.4323150131106557,0.4286226158542509,0.5977548845470692,5.61620831489563
1000,10,9,0,0,True,sqrt,0.6932233908889271,0.2318635571939462,0.7246729519390559,0.4323150131106557,0.4286226158542509,0.5977548845470692,5.576669931411743
1000,11,20,0,0,True,auto,0.6956389832718036,0.2300346006413238,0.7147502509172878,0.4323168361771521,0.4286264131779724,0.592718373791198,6.89928936958313
1000,13,20,0,0,True,log2,0.6782831900158334,0.2431495318436296,0.7200821363344687,0.4310210862454138,0.4295974671915588,0.5930167752121571,5.826465129852295
1000,13,20,0,0,True,sqrt,0.6782831900158334,0.2431495318436296,0.7200821363344687,0.4310210862454138,0.4295974671915588,0.5930167752121571,5.705851316452026
1000,9,9,0,0,True,auto,0.7013625439122791,0.2257069577868929,0.7200818730769862,0.4307502390201743,0.4298137420848127,0.5962726136438392,6.700864315032959
1000,12,20,0,0,True,log2,0.665554240512053,0.2527720710290491,0.7116404560935882,0.4271899643221126,0.4324898736626418,0.5900535491086113,5.696746349334717
1000,12,20,0,0,True,sqrt,0.665554240512053,0.2527720710290491,0.7116404560935882,0.4271899643221126,0.4324898736626418,0.5900535491086113,5.590231895446777
1000,29,30,0,0,True,auto,0.672579536164719,0.2474642763680359,0.709270941310035,0.427029188668139,0.4326205413592327,0.5915350305900927,6.545644283294678
1000,28,30,0,0,True,auto,0.6725785000658933,0.2474650615058631,0.709270941310035,0.4270266684887029,0.4326224338459772,0.5915350305900927,6.655741453170776
1000,24,30,0,0,True,auto,0.6725684870441261,0.2474726418603509,0.709270941310035,0.4270265717745977,0.4326225056456562,0.5915350305900927,6.672510385513306
1000,25,30,0,0,True,auto,0.6725759022830253,0.2474670303043382,0.709270941310035,0.4270260156868811,0.4326229064537255,0.5915350305900927,6.724161386489868
1000,27,30,0,0,True,auto,0.6725780402221181,0.2474654100440994,0.709270941310035,0.4270259576426733,0.4326229667109542,0.5915350305900927,6.664408683776856
1000,22,30,0,0,True,auto,0.6725380811696434,0.2474956620736169,0.7091228589762575,0.4270257844556166,0.432623085048089,0.5915350305900927,6.755982398986816
1000,26,30,0,0,True,auto,0.6725770896390236,0.2474661280975062,0.709270941310035,0.4270250793208802,0.4326236358434836,0.5915350305900927,6.680178165435791
1000,23,30,0,0,True,auto,0.6725560671986172,0.2474820419267649,0.709270941310035,0.4270228731762453,0.4326252178226005,0.5915350305900927,6.632041692733765
1000,21,30,0,0,True,auto,0.6724778515715313,0.2475411982652136,0.709270941310035,0.4270171182082092,0.4326293197463076,0.5909424379975002,6.599550247192383
1000,20,30,0,0,True,auto,0.6723796830031609,0.2476153667433539,0.7091228589762575,0.4270072106485843,0.432637161960751,0.5912387342937965,6.713438510894775
1000,19,30,0,0,True,auto,0.6721685703188259,0.2477750089335638,0.7091228589762575,0.4269015142951062,0.4327162398596999,0.5918308006052234,6.7462241649627686
1000,10,20,0,0,True,auto,0.67273200927806,0.2473488053765546,0.6989032693288579,0.4268550944596287,0.4327560477926891,0.5915337148871784,7.111953496932983
1000,18,30,0,0,True,auto,0.6717971973879867,0.2480555707837934,0.7086784803461836,0.4268018949806682,0.4327921994115729,0.5909424379975001,6.709561824798584
1000,17,30,0,0,True,auto,0.6711397701182206,0.2485525622978887,0.7083823814929989,0.4266527113504763,0.4329046876736213,0.5915345043089271,6.915740013122559
1000,16,30,0,0,True,auto,0.6700187901853137,0.2493997471011485,0.7080862168254439,0.4263635640223004,0.4331228661862119,0.5921268337609368,7.027057886123657
1000,9,3,0,0,True,log2,0.6851464994092179,0.2379690385656838,0.7114925053885516,0.4260850851699147,0.4333307655797143,0.5918300111834748,5.382571697235107
1000,9,3,0,0,True,sqrt,0.6851464994092179,0.2379690385656837,0.7114925053885516,0.4260850851699148,0.4333307655797143,0.5918300111834748,5.279200077056885
1000,15,30,0,0,True,auto,0.6681148619770442,0.2508388285374712,0.706160883228853,0.4259538922648287,0.4334327728119437,0.5915350305900927,6.903498888015747
1000,9,2,0,0,True,log2,0.6888163322784232,0.2351953236808415,0.7147502509172877,0.4259222613401438,0.4334576078667124,0.5927189000723637,5.21301007270813
1000,9,2,0,0,True,sqrt,0.6888163322784232,0.2351953236808415,0.7147502509172877,0.4259222613401438,0.4334576078667124,0.5927189000723637,5.178410053253174
1000,9,14,0,0,True,auto,0.672265702581971,0.2476995019594234,0.6994959277358211,0.4254422298264007,0.4338292650771519,0.5894593776725215,6.460697889328003
1000,9,4,0,0,True,log2,0.6791436506662785,0.242505182157725,0.7070486532734422,0.4253202830673563,0.433905974329624,0.5906453522794552,5.592761516571045
1000,9,4,0,0,True,sqrt,0.6791436506662785,0.242505182157725,0.7070486532734422,0.4253202830673563,0.433905974329624,0.5906453522794552,5.344983577728272
1000,14,30,0,0,True,auto,0.6650944058981004,0.2531222712719537,0.7021620020731527,0.4251632668167719,0.4340293795778129,0.5927191632129465,6.613462924957275
1000,10,14,0,0,True,log2,0.6582595975365328,0.2582884650581748,0.6975701992530069,0.4241154684104876,0.434812637481164,0.5879794750345372,5.826391220092773
1000,10,14,0,0,True,sqrt,0.6582595975365328,0.2582884650581749,0.6975701992530069,0.4241154684104876,0.434812637481164,0.5879794750345372,5.650984048843384
1000,13,30,0,0,True,auto,0.6602180905418041,0.2568079869773387,0.6981628576599701,0.4238609353973694,0.4350145126602707,0.5912387342937965,6.700453996658325
1000,9,6,0,0,True,sqrt,0.6665426317817262,0.2520291706367516,0.7000883886996726,0.4232754114090178,0.4354554581999885,0.5856101572264983,5.530140161514282
1000,9,6,0,0,True,log2,0.6665426317817263,0.2520291706367516,0.7000883886996726,0.4232754114090178,0.4354554581999885,0.5856101572264983,5.754142761230469
1000,11,20,0,0,True,log2,0.6487640298758094,0.2654656157094923,0.6983108083650066,0.42249653332248,0.436031137577317,0.5885720676271298,6.021946430206299
1000,11,20,0,0,True,sqrt,0.6487640298758094,0.2654656157094923,0.6983108083650066,0.42249653332248,0.4360311375773171,0.5885720676271298,5.98897123336792
1000,12,30,0,0,True,auto,0.6528230600723018,0.2623976868141457,0.6920906263882719,0.4219476901808278,0.4364601428129078,0.5876834418788238,6.673243522644043
1000,8,3,0,0,True,auto,0.6698477540549471,0.2495308999273413,0.6874998107836846,0.420650643005808,0.4374494404687152,0.5882757713308334,6.401203393936157
1000,8,2,0,0,True,auto,0.6713119647775464,0.2484248404054373,0.6860187900027972,0.4205404636618908,0.4375334090374429,0.5873871455825275,6.387152910232544
1000,8,4,0,0,True,auto,0.6672103647207087,0.2515241548801329,0.6854263290389456,0.4204645992027977,0.4375909807341605,0.5882757713308334,6.3563549518585205
1000,11,30,0,0,True,auto,0.6418124494628753,0.2707206566635052,0.6832042384454646,0.4191602542360416,0.4385666823887472,0.5879794750345372,7.07485032081604
1000,9,9,0,0,True,sqrt,0.647578824841358,0.2663620496295263,0.690313770011682,0.4191089676497245,0.4386033999955601,0.5873876718636931,5.440729379653931
1000,9,9,0,0,True,log2,0.647578824841358,0.2663620496295263,0.690313770011682,0.4191089676497245,0.4386033999955601,0.5873876718636931,5.494974374771118
1000,9,20,0,0,True,auto,0.6423220188665365,0.270334671517358,0.6783171923589516,0.419115037118614,0.4386083148207323,0.5862022235379251,6.410653114318848
1000,8,6,0,0,True,auto,0.6600798760098889,0.2569122219225643,0.683353110551689,0.4191146603611193,0.4386106105918823,0.5876831787382409,6.075586318969727
1000,21,30,0,0,True,log2,0.6314946229066348,0.2785101799413009,0.6940156967273804,0.4176376905567668,0.4396969837371895,0.5870921649891455,5.441799163818359
1000,21,30,0,0,True,sqrt,0.6314946229066348,0.2785101799413009,0.6940156967273804,0.4176376905567667,0.4396969837371896,0.5870921649891455,5.468987703323364
1000,29,30,0,0,True,log2,0.6314668248322519,0.2785311702292892,0.694904322358787,0.4176312281266294,0.4397018228381733,0.5867958686928492,5.411236524581909
1000,28,30,0,0,True,log2,0.6314668248322519,0.2785311702292892,0.694904322358787,0.4176312281266294,0.4397018228381733,0.5867958686928492,5.42220139503479
1000,27,30,0,0,True,sqrt,0.6314668248322519,0.2785311702292892,0.694904322358787,0.4176312281266294,0.4397018228381733,0.5867958686928492,5.368945121765137
1000,28,30,0,0,True,sqrt,0.6314668248322519,0.2785311702292892,0.694904322358787,0.4176312281266294,0.4397018228381733,0.5867958686928492,5.35730242729187
1000,29,30,0,0,True,sqrt,0.6314668248322519,0.2785311702292892,0.694904322358787,0.4176312281266294,0.4397018228381733,0.5867958686928492,5.367757320404053
1000,27,30,0,0,True,log2,0.6314668248322519,0.2785311702292892,0.694904322358787,0.4176312281266294,0.4397018228381733,0.5867958686928492,5.373699903488159
1000,26,30,0,0,True,sqrt,0.6314650941337323,0.2785325257659113,0.694904322358787,0.4176304870935749,0.4397023418940007,0.5867958686928492,5.431269645690918
1000,26,30,0,0,True,log2,0.6314650941337323,0.2785325257659113,0.694904322358787,0.4176304870935749,0.4397023418940008,0.5867958686928492,5.394573926925659
1000,23,30,0,0,True,sqrt,0.6314551793755073,0.2785400613099873,0.694163779061158,0.4176197375050269,0.4397102630514155,0.5873881981448589,5.421682119369507
1000,23,30,0,0,True,log2,0.6314551793755073,0.2785400613099873,0.694163779061158,0.4176197375050268,0.4397102630514155,0.5873881981448589,5.3884594440460205
1000,25,30,0,0,True,log2,0.6314717537228774,0.2785274054539225,0.6952004870263422,0.4176039716402622,0.439722534670015,0.5867958686928492,5.360666036605835
1000,25,30,0,0,True,sqrt,0.6314717537228774,0.2785274054539224,0.6952004870263422,0.4176039716402622,0.439722534670015,0.5867958686928492,5.444071292877197
1000,20,30,0,0,True,sqrt,0.6312139952689766,0.2787225565979954,0.6943119272093061,0.4175905314521211,0.4397331502637285,0.5867961318334319,5.464015245437622
1000,20,30,0,0,True,log2,0.6312139952689766,0.2787225565979954,0.6943119272093061,0.4175905314521211,0.4397331502637285,0.5867961318334319,5.434361934661865
1000,22,30,0,0,True,log2,0.6314594752759929,0.2785367383086941,0.6946080918768613,0.4175865982150592,0.4397356703137846,0.5859069798039602,5.365086793899536
1000,22,30,0,0,True,sqrt,0.6314594752759929,0.2785367383086941,0.6946080918768613,0.4175865982150592,0.4397356703137847,0.5859069798039602,5.397604942321777
1000,24,30,0,0,True,sqrt,0.6314436266797128,0.2785486333167691,0.6947561083962683,0.4175605841840988,0.4397553520889326,0.5867958686928492,5.368224859237671
1000,24,30,0,0,True,log2,0.6314436266797128,0.2785486333167691,0.6947561083962683,0.4175605841840988,0.4397553520889326,0.5867958686928492,5.392275810241699
1000,19,30,0,0,True,log2,0.6311489094944577,0.2787715040884613,0.6937196636885664,0.4173804859524344,0.4398924817861092,0.5850178277744885,5.39672327041626
1000,19,30,0,0,True,sqrt,0.6311489094944577,0.2787715040884613,0.6937196636885664,0.4173804859524344,0.4398924817861092,0.5850178277744885,5.402922630310059
1000,18,30,0,0,True,log2,0.6308663404078705,0.2789854090587908,0.693867416950491,0.4173223761556064,0.4399353742929978,0.5865003618183015,5.408054828643799
1000,18,30,0,0,True,sqrt,0.6308663404078705,0.2789854090587908,0.693867416950491,0.4173223761556064,0.4399353742929979,0.5865003618183015,5.383791208267212
1000,17,30,0,0,True,sqrt,0.6299006012713615,0.2797163691876952,0.6931272027247148,0.417199023878183,0.4400304917368994,0.5865000986777186,5.560810089111328
1000,17,30,0,0,True,log2,0.6299006012713615,0.2797163691876952,0.6931272027247148,0.4171990238781829,0.4400304917368994,0.5865000986777186,5.577433347702026
1000,8,9,0,0,True,auto,0.647447185089693,0.2664594763754312,0.6768364348355463,0.4170108054827492,0.440200474742934,0.5850173014933228,6.160402297973633
1000,16,30,0,0,True,log2,0.6288233702052055,0.2805301651582224,0.6914979021669382,0.4166511947498192,0.4404447740557952,0.5847233734622722,5.709673881530762
1000,16,30,0,0,True,sqrt,0.6288233702052055,0.2805301651582224,0.6914979021669382,0.4166511947498192,0.4404447740557952,0.5847233734622722,5.928495168685913
1000,15,30,0,0,True,log2,0.6270025192492067,0.2819076530710371,0.6901650953485694,0.4160136514484687,0.4409261875577545,0.5838344845733833,5.595529556274414
1000,15,30,0,0,True,sqrt,0.6270025192492067,0.2819076530710371,0.6901650953485694,0.4160136514484687,0.4409261875577545,0.5838344845733833,5.602740049362183
1000,14,30,0,0,True,log2,0.6235361184628682,0.284528610872681,0.6894247494940521,0.4160068738299254,0.4409312036762907,0.5856117360699954,5.477445363998413
1000,14,30,0,0,True,sqrt,0.6235361184628682,0.284528610872681,0.6894247494940521,0.4160068738299254,0.4409312036762907,0.5856117360699954,5.5678815841674805
1000,10,20,0,0,True,log2,0.6246102906954463,0.2837195390347363,0.6821675304802803,0.415474864379241,0.441342072443259,0.5844260246036446,5.543299674987793
1000,10,20,0,0,True,sqrt,0.6246102906954462,0.2837195390347363,0.6821675304802803,0.415474864379241,0.441342072443259,0.5844260246036446,5.385746479034424
1000,10,30,0,0,True,auto,0.6257323304102584,0.2828751180528734,0.6735773730193988,0.4150688292201569,0.4416591217169662,0.5850175646339056,6.66935920715332
1000,13,30,0,0,True,sqrt,0.6187359696690473,0.2881555374897174,0.6840933247774652,0.4141092987150578,0.4423674343359776,0.5865000986777185,5.4472270011901855
1000,13,30,0,0,True,log2,0.6187359696690473,0.2881555374897174,0.6840933247774652,0.4141092987150578,0.4423674343359776,0.5865000986777185,5.414270401000977
1000,8,14,0,0,True,auto,0.625853074711134,0.282781679561608,0.6638032150320022,0.4130937949587263,0.4431629832680668,0.5817596210775607,5.973098039627075
1000,9,14,0,0,True,sqrt,0.6194696073073214,0.2876077658001703,0.6749111670533261,0.4123771797289823,0.4436844835067388,0.5820561805144399,5.417616605758667
1000,9,14,0,0,True,log2,0.6194696073073214,0.2876077658001703,0.6749111670533261,0.4123771797289823,0.4436844835067388,0.5820561805144399,5.382132291793823
1000,12,30,0,0,True,log2,0.6100395026540272,0.2947285015704088,0.6792058179903582,0.4110569920456082,0.4446745540678833,0.5820564436550227,5.475789546966553
1000,12,30,0,0,True,sqrt,0.6100395026540272,0.2947285015704088,0.6792058179903582,0.4110569920456082,0.4446745540678833,0.5820564436550227,5.4112770557403564
1000,9,30,0,0,True,auto,0.6034861101883424,0.2996905257395865,0.6556577652730473,0.4095588711832443,0.4458270809918622,0.5808707321886718,6.320927619934082
1000,23,44,0,0,True,auto,0.6032507985286935,0.2998667809728137,0.6646911825197032,0.408901069939964,0.4463195926240161,0.5790945332543912,6.371744155883789
1000,25,44,0,0,True,auto,0.6032598944183468,0.299859906819045,0.664543034371555,0.4088978844865463,0.4463219566964705,0.5790945332543912,6.396851539611816
1000,24,44,0,0,True,auto,0.6032532282887705,0.2998649437537649,0.664543034371555,0.4088967576299656,0.4463228303559827,0.5790945332543912,6.273746013641357
1000,29,44,0,0,True,auto,0.6032632316225035,0.2998573698576552,0.664543034371555,0.4088958648507919,0.4463234986223216,0.5790945332543912,6.52846360206604
1000,22,44,0,0,True,auto,0.6032463801777371,0.2998701155468414,0.6646911825197032,0.4088955693922605,0.4463236778617789,0.5793908295506874,6.305919885635376
1000,28,44,0,0,True,auto,0.6032628420001601,0.299857665227844,0.664543034371555,0.4088955194611918,0.4463237579248915,0.5790945332543912,6.309592247009277
1000,26,44,0,0,True,auto,0.6032599729762581,0.29985984080627,0.664543034371555,0.4088950932787658,0.446324081074491,0.5790945332543912,6.315563917160034
1000,27,44,0,0,True,auto,0.6032606040044713,0.2998593624358481,0.664543034371555,0.4088950522135963,0.446324108513088,0.5790945332543912,6.353322505950928
1000,21,44,0,0,True,auto,0.6032252272915043,0.2998860893763843,0.664543034371555,0.4088865384534927,0.4463306395365403,0.5796871258469837,6.290665626525879
1000,20,44,0,0,True,auto,0.6031899762071603,0.2999127334647419,0.664543034371555,0.4088861053660703,0.4463309173881609,0.5793908295506874,6.368009805679321
1000,19,44,0,0,True,auto,0.6031304607316363,0.2999577529048991,0.6646911825197032,0.4088564721121805,0.4463530027969043,0.5790947963949741,6.31889271736145
1000,18,44,0,0,True,auto,0.6029995813810701,0.300056719888329,0.664543034371555,0.408834349002641,0.4463697328795601,0.5785022038023815,6.397701025009155
1000,17,44,0,0,True,auto,0.6027499139738628,0.3002454890044303,0.664395017852148,0.4088120973593141,0.4463865573966338,0.5790947963949741,6.585126161575317
1000,16,44,0,0,True,auto,0.6022647240658698,0.3006123328532624,0.6638025568882966,0.4086624790371789,0.4464995240139633,0.5785022038023815,6.526551008224487
1000,15,44,0,0,True,auto,0.6014044301062529,0.3012625770187454,0.6636544087401485,0.4084694666709922,0.446645252804342,0.5793908295506874,6.627544403076172
1000,8,20,0,0,True,auto,0.6035154304989477,0.2996679369141378,0.6492891718906822,0.408483373526643,0.4466454769755462,0.577317544898362,5.981228113174439
1000,11,30,0,0,True,log2,0.5982034641512425,0.3036766188910549,0.6685422445991082,0.4083537037090285,0.4467191859887202,0.5808715216104203,5.414955377578735
1000,11,30,0,0,True,sqrt,0.5982034641512425,0.3036766188910549,0.6685422445991082,0.4083537037090285,0.4467191859887202,0.5808715216104203,5.537429094314575
1000,8,3,0,0,True,sqrt,0.6206366404492228,0.286726880957003,0.6710603024170329,0.4082639452198652,0.4467916592463301,0.5785019406617986,5.2847983837127686
1000,8,3,0,0,True,log2,0.6206366404492228,0.286726880957003,0.6710603024170329,0.408263945219865,0.4467916592463302,0.5785019406617986,5.218855857849121
1000,14,44,0,0,True,auto,0.5998909392141482,0.302406599837542,0.662025371439854,0.4080352494146948,0.4469732941834847,0.5785019406617985,6.281015634536743
1000,8,2,0,0,True,sqrt,0.6236784930687583,0.2844301960442701,0.6726894055316978,0.4077820621119383,0.4471558697577829,0.5805741727517927,5.399659395217896
1000,8,2,0,0,True,log2,0.6236784930687583,0.2844301960442701,0.6726894055316978,0.4077820621119383,0.4471558697577829,0.5805741727517927,5.323316335678101
1000,13,44,0,0,True,auto,0.5973857846289783,0.3043003686936486,0.6602479885482996,0.4073596410640328,0.4474838696845649,0.5782056443655023,6.361754179000855
1000,8,4,0,0,True,sqrt,0.617218066740158,0.2893118862901102,0.6695795448936276,0.4072848197362296,0.4475288457919054,0.5787977106769291,5.25252103805542
1000,8,4,0,0,True,log2,0.6172180667401579,0.2893118862901102,0.6695795448936276,0.4072848197362296,0.4475288457919054,0.5787977106769291,5.208452224731445
1000,9,20,0,0,True,sqrt,0.5944970203143454,0.3064835967855928,0.662470342399263,0.4072517411451193,0.4475513700040299,0.5785016775212157,5.360990285873413
1000,9,20,0,0,True,log2,0.5944970203143454,0.3064835967855928,0.662470342399263,0.4072517411451193,0.4475513700040299,0.5785016775212157,5.3653717041015625
1000,8,6,0,0,True,sqrt,0.6091045380239559,0.2954449210628904,0.6636557908419304,0.4062420182103907,0.4483157144378379,0.5767231103216894,5.072561264038086
1000,8,6,0,0,True,log2,0.6091045380239558,0.2954449210628904,0.6636557908419304,0.4062420182103907,0.4483157144378379,0.5767231103216894,5.125566005706787
